Step,v_fracdone,Temp,Press,Density,PotEng,KinEng,TotEng
12700,0.635,1.0388466,0.028981821,0.033333333,-0.83879313,1.5567116,0.71791848
12720,0.636,1.0359173,0.027071678,0.033333333,-0.83757584,1.5523221,0.71474629
12740,0.637,1.0157409,0.025548343,0.033333333,-0.82095307,1.5220878,0.7011347
12760,0.638,1.0049139,0.029401924,0.033333333,-0.82827899,1.5058635,0.67758451
12780,0.639,0.99461171,0.02983292,0.033333333,-0.82844643,1.4904256,0.66197922
12800,0.64,1.0040852,0.025981189,0.033333333,-0.8452333,1.5046216,0.65938833
12820,0.641,1.0063275,0.035982162,0.033333333,-0.84956982,1.5079818,0.65841196
12840,0.642,1.0004243,0.028950626,0.033333333,-0.8507688,1.4991358,0.648367
12860,0.643,0.99818379,0.026874128,0.033333333,-0.86036637,1.4957784,0.63541203
12880,0.644,0.98526551,0.031601158,0.033333333,-0.84358926,1.4764204,0.63283111
12900,0.645,0.96930207,0.021836977,0.033333333,-0.81171898,1.4524991,0.64078017
12920,0.646,0.97549807,0.032139687,0.033333333,-0.8168055,1.4617839,0.64497837
12940,0.647,0.97770968,0.026792969,0.033333333,-0.82397118,1.465098,0.64112677
12960,0.648,0.96250342,0.027337719,0.033333333,-0.79783576,1.4423114,0.64447561
12980,0.649,0.98573845,0.030959544,0.033333333,-0.81862008,1.4771291,0.65850899
13000,0.65,1.0119552,0.028559117,0.033333333,-0.84223128,1.5164148,0.67418356
13020,0.651,1.0085348,0.028185686,0.033333333,-0.83350002,1.5112894,0.67778939
13040,0.652,1.0068148,0.03122343,0.033333333,-0.83271089,1.5087119,0.67600104
13060,0.653,0.99852101,0.028669027,0.033333333,-0.81341938,1.4962837,0.68286436
13080,0.654,0.99834293,0.035614525,0.033333333,-0.79984066,1.4960169,0.69617622
13100,0.655,1.0141529,0.030641372,0.033333333,-0.81825236,1.5197081,0.70145572
13120,0.656,1.0126806,0.033622027,0.033333333,-0.82411172,1.517502,0.69339023
13140,0.657,1.0107038,0.029235607,0.033333333,-0.82423822,1.5145396,0.69030142
13160,0.658,1.0057321,0.029829439,0.033333333,-0.80943811,1.5070896,0.6976515
13180,0.659,1.0227633,0.029605936,0.033333333,-0.83014668,1.5326108,0.70246411
13200,0.66,1.0169856,0.031178708,0.033333333,-0.83287233,1.5239528,0.69108052
13220,0.661,1.0020569,0.026180649,0.033333333,-0.82854916,1.5015823,0.67303315
13240,0.662,1.0022807,0.031872166,0.033333333,-0.84031701,1.5019176,0.66160058
13260,0.663,0.98730628,0.02963993,0.033333333,-0.833787,1.4794785,0.64569147
13280,0.664,0.97503489,0.028350302,0.033333333,-0.84610717,1.4610898,0.6149826
13300,0.665,0.97240638,0.033403687,0.033333333,-0.87308214,1.457151,0.58406882
13320,0.666,0.95858515,0.025847941,0.033333333,-0.86814027,1.4364398,0.56829957
13340,0.667,0.95290213,0.028654523,0.033333333,-0.8577662,1.4279238,0.57015763
13360,0.668,0.9675355,0.028115308,0.033333333,-0.8778897,1.4498519,0.57196224
13380,0.669,0.9697355,0.02355296,0.033333333,-0.88708104,1.4531486,0.5660676
13400,0.67,0.96410225,0.027208927,0.033333333,-0.8791127,1.4447072,0.56559452
13420,0.671,0.98199307,0.028750387,0.033333333,-0.89191561,1.4715166,0.57960101
13440,0.672,0.96429728,0.030639571,0.033333333,-0.84764289,1.4449995,0.59735658
13460,0.673,0.97908421,0.024265761,0.033333333,-0.86094233,1.4671577,0.60621536
13480,0.674,1.0074724,0.030948195,0.033333333,-0.90027114,1.5096975,0.60942632
13500,0.675,1.0191644,0.028806991,0.033333333,-0.90612865,1.5272178,0.62108913
13520,0.676,1.0141172,0.034938547,0.033333333,-0.87942892,1.5196546,0.64022573
13540,0.677,1.0223724,0.029644734,0.033333333,-0.88262679,1.532025,0.64939826
13560,0.678,1.0334143,0.025744056,0.033333333,-0.90429868,1.5485714,0.64427271
13580,0.679,1.0245573,0.026476755,0.033333333,-0.89465971,1.5352991,0.64063934
13600,0.68,1.0121336,0.032922744,0.033333333,-0.87055504,1.5166822,0.64612716
13620,0.681,1.0178956,0.028332523,0.033333333,-0.87456049,1.5253166,0.65075609
13640,0.682,1.012354,0.02760602,0.033333333,-0.87345273,1.5170125,0.64355973
13660,0.683,0.99396409,0.035940099,0.033333333,-0.85865454,1.4894552,0.63080066
13680,0.684,0.99407375,0.029393258,0.033333333,-0.8665696,1.4896195,0.62304991
13700,0.685,0.99636833,0.029373596,0.033333333,-0.86963988,1.4930579,0.62341806
13720,0.686,0.99737304,0.025926935,0.033333333,-0.87858618,1.4945635,0.61597732
13740,0.687,0.98853445,0.025564244,0.033333333,-0.88528673,1.4813189,0.59603214
13760,0.688,0.98052971,0.025894587,0.033333333,-0.89546487,1.4693238,0.5738589
13780,0.689,0.98003378,0.026795397,0.033333333,-0.90622135,1.4685806,0.56235927
13800,0.69,0.9766535,0.02897999,0.033333333,-0.91365528,1.4635153,0.54985999
13820,0.691,0.96436283,0.026800319,0.033333333,-0.91814425,1.4450977,0.52695345
13840,0.692,0.96382664,0.019660392,0.033333333,-0.94416369,1.4442942,0.50013052
13860,0.693,0.94270532,0.031899768,0.033333333,-0.92383642,1.4126439,0.48880749
13880,0.694,0.94156487,0.021943109,0.033333333,-0.9153993,1.410935,0.49553566
13900,0.695,0.9334103,0.024002384,0.033333333,-0.8964166,1.3987153,0.50229873
13920,0.696,0.94137239,0.025561808,0.033333333,-0.91072148,1.4106465,0.49992504
13940,0.697,0.95190782,0.028967092,0.033333333,-0.92273998,1.4264339,0.50369389
13960,0.698,0.97881324,0.026984068,0.033333333,-0.94442168,1.4667516,0.52232997
13980,0.699,0.98615342,0.029606226,0.033333333,-0.93513557,1.4777509,0.54261533
14000,0.7,0.97980128,0.026060786,0.033333333,-0.92043872,1.4682322,0.5477935
14020,0.701,0.97094338,0.025224297,0.033333333,-0.91099671,1.4549587,0.54396195
14040,0.702,0.98924124,0.027972538,0.033333333,-0.93047776,1.482378,0.55190024
14060,0.703,0.98878998,0.031895599,0.033333333,-0.90818684,1.4817018,0.57351494
14080,0.704,0.98670112,0.028084423,0.033333333,-0.89215383,1.4785716,0.58641779
14100,0.705,0.98343614,0.023703049,0.033333333,-0.89219272,1.4736791,0.58148634
14120,0.706,0.99851575,0.031827868,0.033333333,-0.91393024,1.4962759,0.58234561
14140,0.707,1.0225974,0.030020947,0.033333333,-0.9312453,1.5323622,0.60111688
14160,0.708,1.0309595,0.025280035,0.033333333,-0.9230876,1.5448929,0.62180526
14180,0.709,1.0056374,0.026606261,0.033333333,-0.8885011,1.5069476,0.61844655
14200,0.71,0.98159526,0.034340591,0.033333333,-0.86528207,1.4709205,0.60563842
14220,0.711,0.97267769,0.027615963,0.033333333,-0.84325208,1.4575575,0.61430544
14240,0.712,0.99034743,0.029464527,0.033333333,-0.84346384,1.4840356,0.64057179
14260,0.713,1.0266702,0.031012251,0.033333333,-0.88719398,1.5384654,0.65127138
14280,0.714,1.0295435,0.027699048,0.033333333,-0.90242564,1.5427709,0.64034524
14300,0.715,1.0225061,0.026023028,0.033333333,-0.8942724,1.5322254,0.63795296
14320,0.716,1.0381541,0.031336709,0.033333333,-0.89659056,1.5556739,0.65908333
14340,0.717,1.0546894,0.025114367,0.033333333,-0.90591592,1.580452,0.67453609
14360,0.718,1.0347513,0.029265503,0.033333333,-0.89351495,1.5505748,0.65705985
14380,0.719,1.0145961,0.032381895,0.033333333,-0.8904985,1.5203722,0.62987375
14400,0.72,1.0217278,0.029223066,0.033333333,-0.90536301,1.5310592,0.62569617
14420,0.721,1.0256595,0.032910707,0.033333333,-0.91279982,1.5369507,0.62415093
14440,0.722,1.0173393,0.025331348,0.033333333,-0.92967012,1.5244829,0.59481279
14460,0.723,0.98408488,0.030341875,0.033333333,-0.92464098,1.4746512,0.55001021
14480,0.724,0.96098942,0.028052915,0.033333333,-0.90939537,1.4400426,0.53064728
14500,0.725,0.98238212,0.027578893,0.033333333,-0.92787141,1.4720996,0.5442282
14520,0.726,0.98495256,0.032021484,0.033333333,-0.92911189,1.4759514,0.54683952
14540,0.727,0.99123369,0.028020857,0.033333333,-0.96143724,1.4853637,0.52392644
14560,0.728,0.9595389,0.026357346,0.033333333,-0.92939222,1.437869,0.50847683
14580,0.729,0.97586768,0.028604253,0.033333333,-0.93585508,1.4623377,0.52648264
14600,0.73,1.0104012,0.027067724,0.033333333,-0.9646386,1.5140862,0.54944763
14620,0.731,0.99549049,0.024081398,0.033333333,-0.94789403,1.4917425,0.54384846
14640,0.732,0.99377026,0.027454804,0.033333333,-0.96170083,1.4891647,0.52746391
14660,0.733,0.98700681,0.030171946,0.033333333,-0.93679765,1.4790297,0.54223206
14680,0.734,0.98083538,0.028352388,0.033333333,-0.89199837,1.4697818,0.57778345
14700,0.735,1.007454,0.031419389,0.033333333,-0.91850329,1.5096698,0.59116647
14720,0.736,0.98234713,0.032272067,0.033333333,-0.89256607,1.4720472,0.5794811
14740,0.737,0.99294466,0.02644469,0.033333333,-0.90346818,1.4879276,0.58445939
14760,0.738,1.0070837,0.030106831,0.033333333,-0.88911498,1.5091149,0.6199999
14780,0.739,1.0412578,0.026188926,0.033333333,-0.91373453,1.5603249,0.64659035
14800,0.74,1.0338924,0.028800513,0.033333333,-0.91261717,1.5492878,0.6366706
14820,0.741,1.0298789,0.035878108,0.033333333,-0.9202469,1.5432736,0.62302666
14840,0.742,1.0393362,0.025963308,0.033333333,-0.92341009,1.5574453,0.63403519
14860,0.743,1.0412971,0.030331136,0.033333333,-0.90745447,1.5603836,0.65292917
14880,0.744,1.0456378,0.022573562,0.033333333,-0.92590286,1.5668882,0.64098536
14900,0.745,1.0244492,0.031019825,0.033333333,-0.9276229,1.5351371,0.60751423
14920,0.746,0.99596892,0.025435617,0.033333333,-0.89542586,1.4924594,0.59703357
14940,0.747,1.0069927,0.028410754,0.033333333,-0.89648209,1.5089785,0.61249643
14960,0.748,1.0174213,0.032979874,0.033333333,-0.91159705,1.5246058,0.61300877
14980,0.749,1.0068918,0.032305634,0.033333333,-0.92214947,1.5088273,0.58667783
15000,0.75,0.98633867,0.025283571,0.033333333,-0.90574888,1.4780285,0.57227961
15020,0.751,0.9912474,0.026105395,0.033333333,-0.89978124,1.4853842,0.585603
15040,0.752,1.0154487,0.031709004,0.033333333,-0.92117674,1.5216498,0.60047311
15060,0.753,0.99824227,0.03323491,0.033333333,-0.90866507,1.495866,0.58720097
15080,0.754,0.9771729,0.022934656,0.033333333,-0.89603789,1.4642936,0.5682557
15100,0.755,0.96576589,0.026825222,0.033333333,-0.87002216,1.4472002,0.57717803
15120,0.756,1.0002463,0.036727468,0.033333333,-0.90087419,1.4988691,0.59799491
15140,0.757,1.0114105,0.032668841,0.033333333,-0.91413207,1.5155986,0.60146653
15160,0.758,0.98750574,0.032531816,0.033333333,-0.89200151,1.4797774,0.58777584
15180,0.759,0.96128181,0.024257158,0.033333333,-0.85135657,1.4404808,0.58912422
15200,0.76,0.99845453,0.028762256,0.033333333,-0.88260004,1.4961841,0.61358406
15220,0.761,1.0108728,0.02975925,0.033333333,-0.88519882,1.5147928,0.62959401
15240,0.762,1.0161364,0.027241431,0.033333333,-0.89630264,1.5226804,0.62637778
15260,0.763,1.0201689,0.0315499,0.033333333,-0.90163299,1.5287231,0.62709011
15280,0.764,1.0084052,0.02814632,0.033333333,-0.86383694,1.5110952,0.64725829
15300,0.765,1.0285752,0.029711533,0.033333333,-0.87585475,1.54132,0.66546526
15320,0.766,1.0346722,0.032409427,0.033333333,-0.88562341,1.5504564,0.66483294
15340,0.767,1.0160074,0.026570501,0.033333333,-0.86412394,1.5224871,0.65836315
15360,0.768,1.0202192,0.03021448,0.033333333,-0.8613852,1.5287984,0.66741325
15380,0.769,1.0120511,0.028495965,0.033333333,-0.83371247,1.5165586,0.68284613
15400,0.77,1.0186918,0.029795585,0.033333333,-0.84402046,1.5265097,0.68248927
15420,0.771,1.0230575,0.032904035,0.033333333,-0.8598433,1.5330517,0.67320838
15440,0.772,1.0233558,0.030702166,0.033333333,-0.86196622,1.5334986,0.67153241
15460,0.773,1.0311744,0.035237894,0.033333333,-0.86837941,1.5452148,0.6768354
15480,0.774,1.0167404,0.035253966,0.033333333,-0.85706312,1.5235855,0.66652242
15500,0.775,1.012224,0.028209275,0.033333333,-0.87726473,1.5168176,0.63955289
15520,0.776,1.0105259,0.029580183,0.033333333,-0.89589848,1.514273,0.61837452
15540,0.777,0.98637866,0.034002766,0.033333333,-0.8687379,1.4780884,0.60935053
15560,0.778,0.98870208,0.02894108,0.033333333,-0.88394903,1.4815701,0.59762104
15580,0.779,0.97567823,0.025987333,0.033333333,-0.88652246,1.4620538,0.57553137
15600,0.78,0.9988659,0.030541551,0.033333333,-0.93795238,1.4968006,0.55884818
15620,0.781,0.98986697,0.024018695,0.033333333,-0.92372752,1.4833157,0.55958814
15640,0.782,0.983858,0.028629905,0.033333333,-0.9131974,1.4743112,0.56111382
15660,0.783,0.97940208,0.034736903,0.033333333,-0.91863975,1.467634,0.54899427
15680,0.784,0.98141756,0.031240765,0.033333333,-0.93444713,1.4706542,0.53620709
15700,0.785,0.97156426,0.028754206,0.033333333,-0.91562683,1.455889,0.54026222
15720,0.786,0.99421554,0.029538095,0.033333333,-0.93851889,1.489832,0.55131309
15740,0.787,0.98897602,0.02479124,0.033333333,-0.93219702,1.4819806,0.54978355
15760,0.788,0.9907404,0.027713968,0.033333333,-0.94528326,1.4846245,0.53934122
15780,0.789,0.99694647,0.026580622,0.033333333,-0.94803361,1.4939243,0.54589067
15800,0.79,1.0140775,0.032543702,0.033333333,-0.95423535,1.5195951,0.56535972
15820,0.791,0.99104138,0.02695102,0.033333333,-0.90772134,1.4850755,0.57735416
15840,0.792,0.97564656,0.024436947,0.033333333,-0.88606472,1.4620064,0.57594165
15860,0.793,0.99161982,0.028449715,0.033333333,-0.8991243,1.4859423,0.58681799
15880,0.794,1.0125729,0.025546269,0.033333333,-0.89654824,1.5173406,0.62079232
15900,0.795,1.0286839,0.028761882,0.033333333,-0.88947005,1.5414828,0.65201277
15920,0.796,1.032786,0.028638827,0.033333333,-0.89170667,1.5476298,0.65592308
15940,0.797,1.0327144,0.030888795,0.033333333,-0.89374471,1.5475225,0.65377781
15960,0.798,1.0124401,0.030533727,0.033333333,-0.84874732,1.5171415,0.66839415
15980,0.799,1.013018,0.028256482,0.033333333,-0.83009965,1.5180075,0.68790788
16000,0.8,1.0298441,0.034195818,0.033333333,-0.85914548,1.5432214,0.68407592
16020,0.801,1.0124542,0.03199785,0.033333333,-0.85352037,1.5171626,0.66364223
16040,0.802,1.0131635,0.025989936,0.033333333,-0.86177359,1.5182255,0.65645194
16060,0.803,1.0344117,0.030241963,0.033333333,-0.88107133,1.550066,0.66899464
16080,0.804,1.0262706,0.02815625,0.033333333,-0.87086475,1.5378666,0.6670018
16100,0.805,1.0193736,0.026569117,0.033333333,-0.88744596,1.5275313,0.64008532
16120,0.806,0.99673609,0.026506287,0.033333333,-0.87558672,1.493609,0.61802231
16140,0.807,0.99435407,0.033507162,0.033333333,-0.86859013,1.4900396,0.62144944
16160,0.808,1.0087718,0.028254856,0.033333333,-0.88231799,1.5116445,0.62932652
16180,0.809,1.0003562,0.025472362,0.033333333,-0.88657198,1.4990338,0.61246179
16200,0.81,0.99057706,0.035828855,0.033333333,-0.89722836,1.4843797,0.58715137
16220,0.811,0.99271251,0.027015137,0.033333333,-0.90155963,1.4875797,0.58602007
16240,0.812,0.99144362,0.029374229,0.033333333,-0.88171447,1.4856783,0.60396379
16260,0.813,0.9917066,0.032609861,0.033333333,-0.8783967,1.4860723,0.60767564
16280,0.814,0.96929237,0.023140341,0.033333333,-0.86476229,1.4524846,0.58772233
16300,0.815,0.95410246,0.025885313,0.033333333,-0.84928555,1.4297225,0.58043699
16320,0.816,0.97150929,0.025862682,0.033333333,-0.85183358,1.4558067,0.60397309
16340,0.817,0.98236457,0.029575781,0.033333333,-0.84463503,1.4720733,0.62743828
16360,0.818,1.0117192,0.02927406,0.033333333,-0.89460337,1.5160613,0.62145789
16380,0.819,1.0039317,0.033098481,0.033333333,-0.89699166,1.5043916,0.60739995
16400,0.82,0.99177138,0.033715453,0.033333333,-0.86858614,1.4861694,0.61758327
16420,0.821,1.0143986,0.027872767,0.033333333,-0.87683297,1.5200763,0.64324329
16440,0.822,1.0068585,0.030825169,0.033333333,-0.86406462,1.5087775,0.64471284
16460,0.823,0.98240835,0.031233867,0.033333333,-0.84799773,1.4721389,0.62414118
16480,0.824,0.98904699,0.022501534,0.033333333,-0.86254299,1.4820869,0.61954393
16500,0.825,1.0212472,0.02957656,0.033333333,-0.88809324,1.5303389,0.64224565
16520,0.826,1.036273,0.031833748,0.033333333,-0.89395768,1.5528552,0.65889747
16540,0.827,1.0053979,0.028533918,0.033333333,-0.86456688,1.5065887,0.6420218
16560,0.828,0.9904538,0.028588858,0.033333333,-0.86438602,1.484195,0.61980899
16580,0.829,0.98854427,0.027860035,0.033333333,-0.85634621,1.4813336,0.62498738
16600,0.83,1.0103637,0.025816062,0.033333333,-0.87249638,1.5140301,0.64153368
16620,0.831,1.016136,0.029152942,0.033333333,-0.89199089,1.5226798,0.6306889
16640,0.832,0.99218621,0.028412582,0.033333333,-0.88952061,1.486791,0.59727043
16660,0.833,0.97380302,0.026405428,0.033333333,-0.88166254,1.4592438,0.57758129
16680,0.834,0.97671808,0.024728018,0.033333333,-0.88360166,1.463612,0.58001039
16700,0.835,0.96537491,0.029804597,0.033333333,-0.86898978,1.4466143,0.57762452
16720,0.836,0.94871674,0.025020442,0.033333333,-0.87073136,1.421652,0.55092067
16740,0.837,0.93372365,0.030968539,0.033333333,-0.86929258,1.3991849,0.52989231
16760,0.838,0.94238334,0.024471003,0.033333333,-0.87299264,1.4121614,0.53916879
16780,0.839,0.9630104,0.028647077,0.033333333,-0.88055978,1.4430711,0.5625113
16800,0.84,0.98077559,0.032591887,0.033333333,-0.90493506,1.4696922,0.56475717
16820,0.841,0.96431377,0.022157358,0.033333333,-0.88933814,1.4450242,0.55568605
16840,0.842,0.97341927,0.037169991,0.033333333,-0.89035895,1.4586688,0.56830982
16860,0.843,1.0156512,0.026684697,0.033333333,-0.91774806,1.5219533,0.60420526
16880,0.844,1.0109767,0.02693424,0.033333333,-0.88573356,1.5149486,0.629215
16900,0.845,0.99986508,0.029953958,0.033333333,-0.87336983,1.4982978,0.624928
16920,0.846,1.008096,0.027614856,0.033333333,-0.89049573,1.5106318,0.6201361
16940,0.847,1.0196395,0.030441258,0.033333333,-0.89054991,1.5279298,0.63737987
16960,0.848,1.0364204,0.032415291,0.033333333,-0.89500222,1.5530759,0.65807369
16980,0.849,1.0211605,0.029328807,0.033333333,-0.87679585,1.5302091,0.65341321
17000,0.85,1.008841,0.0204698,0.033333333,-0.87838762,1.5117483,0.63336063
17020,0.851,1.0115945,0.032966457,0.033333333,-0.88681691,1.5158743,0.62905739
17040,0.852,1.029519,0.033610648,0.033333333,-0.90018282,1.5427342,0.64255139
17060,0.853,1.0349298,0.027147582,0.033333333,-0.90584293,1.5508423,0.64499942
17080,0.854,1.0107638,0.034387231,0.033333333,-0.89126326,1.5146296,0.62336636
17100,0.855,0.97658844,0.027272322,0.033333333,-0.85984026,1.4634178,0.60357751
17120,0.856,0.9765194,0.027185492,0.033333333,-0.8550895,1.4633143,0.60822482
17140,0.857,0.99052727,0.025393321,0.033333333,-0.86262732,1.4843051,0.62167778
17160,0.858,1.0000838,0.03123549,0.033333333,-0.88178893,1.4986256,0.61683667
17180,0.859,0.97647108,0.030979447,0.033333333,-0.8633203,1.4632419,0.59992161
17200,0.86,0.96531689,0.024854983,0.033333333,-0.84730718,1.4465274,0.59922019
17220,0.861,1.000655,0.025160808,0.033333333,-0.8805665,1.4994815,0.61891503
17240,0.862,1.0343002,0.033131425,0.033333333,-0.91907514,1.5498988,0.63082365
17260,0.863,1.0183791,0.02617748,0.033333333,-0.90493225,1.5260411,0.62110886
17280,0.864,0.99627022,0.027936754,0.033333333,-0.88192642,1.4929109,0.6109845
17300,0.865,1.0033366,0.02887291,0.033333333,-0.88193484,1.5034998,0.62156499
17320,0.866,1.0296646,0.02850551,0.033333333,-0.90231094,1.5429524,0.6406415
17340,0.867,1.0357838,0.027977987,0.033333333,-0.91074242,1.552122,0.64137957
17360,0.868,1.0131743,0.02671976,0.033333333,-0.89080018,1.5182416,0.62744143
17380,0.869,1.0213356,0.03040717,0.033333333,-0.90506862,1.5304715,0.62540284
17400,0.87,1.0337716,0.035121672,0.033333333,-0.91035486,1.5491067,0.63875187
17420,0.871,1.0085821,0.025734266,0.033333333,-0.86989744,1.5113603,0.64146282
17440,0.872,1.0127926,0.025286367,0.033333333,-0.89547695,1.5176697,0.62219275
17460,0.873,0.98751391,0.026215598,0.033333333,-0.87689093,1.4797896,0.60289867
17480,0.874,0.96809451,0.025093245,0.033333333,-0.84749668,1.4506896,0.60319295
17500,0.875,0.97769013,0.029730453,0.033333333,-0.85446481,1.4650687,0.61060385
17520,0.876,0.9850612,0.022514642,0.033333333,-0.87137018,1.4761142,0.60474403
17540,0.877,0.99599693,0.032056632,0.033333333,-0.90392609,1.4925014,0.58857531
17560,0.878,0.99147456,0.028720751,0.033333333,-0.90016485,1.4857246,0.58555978
17580,0.879,0.99643813,0.025855819,0.033333333,-0.89432786,1.4931625,0.59883468
17600,0.88,0.98908406,0.031118966,0.033333333,-0.87451257,1.4821425,0.60762989
17620,0.881,0.99785309,0.025124857,0.033333333,-0.89802218,1.4952829,0.59726068
17640,0.882,0.99677176,0.024258226,0.033333333,-0.90502242,1.4936625,0.58864007
17660,0.883,1.0060936,0.031036441,0.033333333,-0.90749638,1.5076312,0.60013481
17680,0.884,1.0155407,0.030092325,0.033333333,-0.90336907,1.5217878,0.61841872
17700,0.885,1.015513,0.027086337,0.033333333,-0.902889,1.5217462,0.61885722
17720,0.886,0.99779282,0.030240055,0.033333333,-0.8887216,1.4951925,0.60647094
17740,0.887,0.99804619,0.023180364,0.033333333,-0.88847523,1.4955722,0.60709699
17760,0.888,1.0162855,0.029615678,0.033333333,-0.89607117,1.5229039,0.62683269
17780,0.889,1.0288625,0.026549903,0.033333333,-0.90513402,1.5417505,0.63661644
17800,0.89,1.0082385,0.034752556,0.033333333,-0.88284291,1.5108454,0.62800245
17820,0.891,0.98332173,0.024724455,0.033333333,-0.85215584,1.4735076,0.62135177
17840,0.892,0.99568316,0.032573786,0.033333333,-0.85775666,1.4920312,0.63427456
17860,0.893,1.014778,0.03084095,0.033333333,-0.86674783,1.5206449,0.65389707
17880,0.894,1.0214669,0.033448771,0.033333333,-0.87698946,1.5306681,0.65367868
17900,0.895,1.0061227,0.027393862,0.033333333,-0.86492744,1.5076749,0.64274743
17920,0.896,1.0061485,0.031276366,0.033333333,-0.86195135,1.5077135,0.64576219
17940,0.897,1.0270666,0.02653477,0.033333333,-0.87588087,1.5390592,0.66317837
17960,0.898,1.0166479,0.033430411,0.033333333,-0.85428202,1.5234469,0.66916488
17980,0.899,1.0066168,0.024111029,0.033333333,-0.85319405,1.5084152,0.65522118
18000,0.9,1.011806,0.03071632,0.033333333,-0.87098593,1.5161912,0.64520532
18020,0.901,1.0303422,0.037579796,0.033333333,-0.8913851,1.5439677,0.65258262
18040,0.902,1.0429978,0.029580816,0.033333333,-0.9080019,1.5629322,0.6549303
18060,0.903,1.0339284,0.027371506,0.033333333,-0.91752784,1.5493418,0.63181392
18080,0.904,1.0127494,0.030221056,0.033333333,-0.91971982,1.517605,0.59788517
18100,0.905,0.99775898,0.035617052,0.033333333,-0.9145584,1.4951418,0.58058343
18120,0.906,1.0152266,0.032379417,0.033333333,-0.946041,1.5213171,0.57527606
18140,0.907,0.97433081,0.033087084,0.033333333,-0.90053213,1.4600347,0.55950258
18160,0.908,0.95764852,0.024899164,0.033333333,-0.89842222,1.4350363,0.53661409
18180,0.909,0.98076107,0.025223442,0.033333333,-0.93973121,1.4696705,0.52993926
18200,0.91,0.97687105,0.03291492,0.033333333,-0.92330647,1.4638413,0.5405348
18220,0.911,0.99976517,0.035414067,0.033333333,-0.95352207,1.4981481,0.54462603
18240,0.912,0.98149631,0.022231078,0.033333333,-0.9355243,1.4707722,0.53524792
18260,0.913,0.97067017,0.029319848,0.033333333,-0.92369325,1.4545492,0.53085599
18280,0.914,0.99865636,0.026927662,0.033333333,-0.95223219,1.4964866,0.54425437
18300,0.915,1.0107725,0.02804883,0.033333333,-0.95483191,1.5146425,0.55981063
18320,0.916,1.016014,0.031410129,0.033333333,-0.96333659,1.522497,0.55916042
18340,0.917,0.98065979,0.028569661,0.033333333,-0.91153836,1.4695187,0.55798033
18360,0.918,0.99834835,0.026833688,0.033333333,-0.92456736,1.496025,0.57145764
18380,0.919,1.0220817,0.024812862,0.033333333,-0.93880017,1.5315894,0.59278921
18400,0.92,1.0073849,0.025401946,0.033333333,-0.90929849,1.5095663,0.60026783
18420,0.921,1.0049877,0.02845037,0.033333333,-0.90322569,1.505974,0.60274835
18440,0.922,1.0224081,0.034121711,0.033333333,-0.91287904,1.5320785,0.61919944
18460,0.923,1.0435132,0.030530971,0.033333333,-0.92088882,1.5637046,0.64281578
18480,0.924,1.05708,0.037657384,0.033333333,-0.93119886,1.5840344,0.65283551
18500,0.925,1.0624606,0.029560518,0.033333333,-0.94510864,1.5920973,0.64698862
18520,0.926,1.0175885,0.025101062,0.033333333,-0.87915141,1.5248564,0.64570497
18540,0.927,1.0384452,0.032515992,0.033333333,-0.90515426,1.5561101,0.65095588
18560,0.928,1.0365389,0.023447773,0.033333333,-0.90964311,1.5532535,0.64361042
18580,0.929,1.0158287,0.027568779,0.033333333,-0.90927331,1.5222193,0.61294604
18600,0.93,0.99762357,0.030566336,0.033333333,-0.91597692,1.4949389,0.578962
18620,0.931,0.97757022,0.027344708,0.033333333,-0.90187927,1.464889,0.56300971
18640,0.932,0.97373292,0.026901276,0.033333333,-0.90470906,1.4591388,0.55442972
18660,0.933,0.96810546,0.025408916,0.033333333,-0.91551991,1.450706,0.53518613
18680,0.934,0.97124263,0.026881333,0.033333333,-0.93486501,1.4554071,0.52054207
18700,0.935,0.97153882,0.02376428,0.033333333,-0.92813426,1.4558509,0.52771665
18720,0.936,0.98950639,0.030882671,0.033333333,-0.94046096,1.4827753,0.54231437
18740,0.937,0.97761999,0.027894491,0.033333333,-0.92261303,1.4649635,0.54235052
18760,0.938,0.9778351,0.030479209,0.033333333,-0.93205692,1.4652859,0.53322898
18780,0.939,0.97869847,0.027433165,0.033333333,-0.92573384,1.4665797,0.54084582
18800,0.94,0.98240751,0.026349188,0.033333333,-0.9062382,1.4721376,0.56589945
18820,0.941,0.99459569,0.026257395,0.033333333,-0.90902544,1.4904016,0.5813762
18840,0.942,1.0049224,0.023407418,0.033333333,-0.9266911,1.5058762,0.57918512
18860,0.943,1.0118659,0.030975721,0.033333333,-0.93047518,1.5162811,0.58580593
18880,0.944,0.99415451,0.022928119,0.033333333,-0.87935716,1.4897405,0.61038337
18900,0.945,0.98741543,0.028974964,0.033333333,-0.84803608,1.479642,0.63160594
18920,0.946,1.000042,0.030678708,0.033333333,-0.86892183,1.4985629,0.6296411
18940,0.947,0.99166856,0.033014609,0.033333333,-0.86290908,1.4860153,0.62310626
18960,0.948,1.0122702,0.032392549,0.033333333,-0.87986697,1.5168869,0.63701991
18980,0.949,1.0253009,0.030216958,0.033333333,-0.8789426,1.5364134,0.65747077
19000,0.95,1.0119563,0.02939692,0.033333333,-0.86094589,1.5164165,0.65547059
19020,0.951,1.0083697,0.037267682,0.033333333,-0.87491995,1.511042,0.63612207
19040,0.952,1.0302605,0.022147648,0.033333333,-0.91180477,1.5438454,0.63204063
